year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
7,4,3,198,5,1,,,,,1,1,
7,4,3,205,5,1,,,,,1,1,
7,4,3,213,5,2,,,,,2,2,
7,4,3,219,5,2,3,4,,,3,3,
7,4,3,226,5,3,4,,,,3.5,3.75,
7,4,3,233,5,5,,,,,5,5,
7,4,3,240,5,5,,,,,5,5,
7,4,3,247,5,5,6,,,,5.5,5.5,
7,4,3,254,5,6,,,,,6,6,
7,4,4,177,1,0,,,,,0,0,
7,4,4,183,1,1,,,,,1,1,
7,4,4,191,1,1,,,,,1,1,
7,4,4,198,1,1,,,,,1,1,
7,4,4,205,1,2,,,,,2,2,
7,4,4,213,1,3,4,,,,3.5,3.5,
7,4,4,219,1,2,3,4,,,3,3.25,
7,4,4,226,1,3,4,,,,3.5,3.75,
7,4,4,233,1,5,6,,,,5.5,5.5,
7,4,4,240,1,4,5,6,,,5,5.25,
7,4,4,247,1,5,6,,,,5.5,5.75,
7,4,4,254,1,5,6,,,,5.5,5.75,
7,4,4,170,2,0,,,,,0,0,
7,4,4,177,2,1,,,,,1,1,
7,4,4,183,2,1,,,,,1,1,
7,4,4,191,2,1,,,,,1,1,
7,4,4,198,2,1,2,,,,1.5,1.25,
7,4,4,205,2,2,3,,,,2.5,2.25,
7,4,4,213,2,2,3,4,,,3,3,
7,4,4,219,2,2,3,4,,,3,3.25,
7,4,4,226,2,3,4,5,,,4,4.5,
7,4,4,233,2,5,6,,,,5.5,5.25,
7,4,4,240,2,5,6,,,,5.5,5.25,
7,4,4,247,2,5,6,,,,5.5,5.25,
7,4,4,254,2,5,6,,,,5.5,5.5,
7,4,4,170,3,0,,,,,0,0,
7,4,4,177,3,1,,,,,1,1,
7,4,4,183,3,1,,,,,1,1,
7,4,4,191,3,1,,,,,1,1,
7,4,4,198,3,1,,,,,1,1,
7,4,4,205,3,2,,,,,2,2,
7,4,4,213,3,2,3,,,,2.5,2.25,
7,4,4,219,3,2,3,4,,,3,2.75,
7,4,4,226,3,3,4,5,,,4,4.25,
7,4,4,233,3,3,4,5,6,,4.5,4.5,
7,4,4,240,3,5,6,,,,5.5,5.5,
7,4,4,247,3,5,6,,,,5.5,5.5,
7,4,4,254,3,5,6,,,,5.5,5.75,
7,4,4,163,4,0,,,,,0,0,
7,4,4,170,4,1,,,,,1,1,
7,4,4,177,4,1,,,,,1,1,
7,4,4,183,4,1,,,,,1,1,
7,4,4,191,4,1,,,,,1,1,
7,4,4,198,4,1,2,,,,1.5,1.5,
7,4,4,205,4,2,3,,,,2.5,2.5,
7,4,4,213,4,2,3,4,,,3,3,
7,4,4,219,4,3,4,,,,3.5,3.5,
7,4,4,226,4,3,4,5,,,4,4.5,
7,4,4,233,4,4,5,6,,,5,5.25,
7,4,4,240,4,5,6,,,,5.5,5.25,
7,4,4,247,4,5,6,,,,5.5,5.75,
7,4,4,254,4,5,6,,,,5.5,5.75,
7,4,4,170,5,0,,,,,0,0,
7,4,4,177,5,1,,,,,1,1,
7,4,4,183,5,1,,,,,1,1,
7,4,4,191,5,1,,,,,1,1,
7,4,4,198,5,1,2,,,,1.5,1.25,
7,4,4,205,5,2,3,,,,2.5,2.25,
7,4,4,213,5,2,3,,,,2.5,2.25,
7,4,4,219,5,2,3,4,,,3,3.5,
7,4,4,226,5,3,4,5,,,4,4.5,
7,4,4,233,5,3,4,5,6,,4.5,4.75,
7,4,4,240,5,5,6,,,,5.5,5.75,
7,4,4,247,5,5,6,,,,5.5,5.25,
7,4,4,254,5,5,6,,,,5.5,5.25,
7,4,5,177,1,0,,,,,0,0,
7,4,5,183,1,1,,,,,1,1,
7,4,5,191,1,1,,,,,1,1,
7,4,5,198,1,1,,,,,1,1,
7,4,5,205,1,2,,,,,2,2,
7,4,5,213,1,2,3,,,,2.5,2.5,
7,4,5,219,1,2,3,4,,,3,3,
7,4,5,226,1,3,4,5,,,4,4.75,
7,4,5,233,1,5,6,,,,5.5,5.75,
7,4,5,240,1,6,,,,,6,6,
7,4,5,177,2,0,,,,,0,0,
7,4,5,183,2,1,,,,,1,1,
7,4,5,191,2,1,,,,,1,1,
7,4,5,198,2,1,,,,,1,1,
7,4,5,205,2,2,,,,,2,2,
7,4,5,213,2,2,3,,,,2.5,2.25,
7,4,5,219,2,2,3,,,,2.5,2.75,
7,4,5,226,2,3,4,,,,3.5,3.75,
7,4,5,233,2,3,4,5,,,4,4,
7,4,5,240,2,5,,,,,5,5,
7,4,5,247,2,5,6,,,,5.5,5.75,
7,4,5,254,2,5,6,,,,5.5,5.75,
7,4,5,191,3,0,,,,,0,0,
7,4,5,198,3,1,,,,,1,1,
7,4,5,205,3,1,,,,,1,1,
7,4,5,213,3,2,,,,,2,2,
7,4,5,219,3,2,3,,,,2.5,2.5,
7,4,5,226,3,3,,,,,3,3,
7,4,5,233,3,5,6,,,,5.5,5.75,
7,4,5,240,3,5,6,,,,5.5,5.75,
7,4,5,247,3,5,6,,,,5.5,5.75,
7,4,5,254,3,5,6,,,,5.5,5.75,
7,4,5,177,4,0,,,,,0,0,
7,4,5,183,4,1,,,,,1,1,
7,4,5,191,4,1,,,,,1,1,
7,4,5,198,4,1,,,,,1,1,
7,4,5,205,4,2,,,,,2,2,
7,4,5,213,4,2,,,,,2,2,
7,4,5,219,4,2,3,,,,2.5,2.5,
7,4,5,226,4,3,4,5,,,4,4.25,
7,4,5,233,4,5,,,,,5,5,
7,4,5,240,4,5,,,,,5,5,
7,4,5,247,4,5,6,,,,5.5,5.25,
7,4,5,254,4,5,6,,,,5.5,5.75,
7,4,5,183,5,0,,,,,0,0,
7,4,5,191,5,1,,,,,1,1,
7,4,5,198,5,1,,,,,1,1,
7,4,5,205,5,2,,,,,2,2,
7,4,5,213,5,2,3,,,,2.5,2.5,
7,4,5,219,5,2,3,4,,,3,3,
7,4,5,226,5,3,4,5,,,4,4.75,
7,4,5,233,5,5,6,,,,5.5,5.25,
7,4,5,240,5,5,6,,,,5.5,5.5,
7,4,5,247,5,5,6,,,,5.5,5.25,
7,4,5,254,5,6,,,,,6,6,
7,4,6,177,1,0,,,,,0,0,
7,4,6,183,1,1,,,,,1,1,
7,4,6,191,1,1,,,,,1,1,
7,4,6,198,1,1,,,,,1,1,
7,4,6,205,1,2,,,,,2,2,
7,4,6,213,1,2,3,,,,2.5,2.75,
7,4,6,219,1,3,4,,,,3.5,3.5,
7,4,6,226,1,3,4,5,,,4,4.5,
7,4,6,233,1,5,6,,,,5.5,5.25,
7,4,6,240,1,5,6,,,,5.5,5.75,
7,4,6,247,1,5,6,,,,5.5,5.75,
7,4,6,254,1,5,6,,,,5.5,5.75,
7,4,6,177,2,0,,,,,0,0,
7,4,6,183,2,1,,,,,1,1,
7,4,6,191,2,1,,,,,1,1,
7,4,6,198,2,1,,,,,1,1,
7,4,6,205,2,2,,,,,2,2,
7,4,6,213,2,2,3,4,,,3,3.5,
7,4,6,219,2,3,4,5,,,4,4.25,
7,4,6,226,2,3,4,5,,,4,4.5,
7,4,6,233,2,5,6,,,,5.5,5.75,
7,4,6,240,2,5,6,,,,5.5,5.25,
7,4,6,247,2,5,6,,,,5.5,5.75,
7,4,6,254,2,6,,,,,6,6,
7,4,6,163,3,0,,,,,0,0,
7,4,6,170,3,1,,,,,1,1,
7,4,6,177,3,1,,,,,1,1,
7,4,6,183,3,1,,,,,1,1,
7,4,6,191,3,2,,,,,2,2,
7,4,6,198,3,2,3,,,,2.5,2.5,
7,4,6,205,3,3,4,,,,3.5,3.5,
7,4,6,213,3,3,4,,,,3.5,3.5,
7,4,6,219,3,3,4,,,,3.5,3.5,
7,4,6,226,3,4,5,,,,4.5,4.5,
7,4,6,233,3,5,6,,,,5.5,5.25,
7,4,6,240,3,5,6,,,,5.5,5.75,
7,4,6,247,3,5,6,,,,5.5,5.75,
7,4,6,254,3,6,,,,,6,6,
7,4,6,177,4,0,,,,,0,0,
7,4,6,183,4,1,,,,,1,1,
7,4,6,191,4,1,,,,,1,1,
7,4,6,198,4,1,,,,,1,1,
7,4,6,205,4,2,,,,,2,2,
7,4,6,213,4,2,3,,,,2.5,2.25,
7,4,6,219,4,3,4,,,,3.5,3.5,
7,4,6,226,4,3,4,,,,3.5,3.75,
7,4,6,233,4,5,6,,,,5.5,5.25,
7,4,6,240,4,5,6,,,,5.5,5.25,
7,4,6,247,4,5,6,,,,5.5,5.75,
7,4,6,254,4,5,6,,,,5.5,5.75,
7,4,6,170,5,0,,,,,0,0,
7,4,6,177,5,1,,,,,1,1,
7,4,6,183,5,1,,,,,1,1,
7,4,6,191,5,1,,,,,1,1,
7,4,6,198,5,2,,,,,2,2,
7,4,6,205,5,2,3,,,,2.5,2.25,
7,4,6,213,5,2,3,4,,,3,2.75,
7,4,6,219,5,3,4,5,,,4,3,
7,4,6,226,5,3,4,5,6,,4.5,4.25,
7,4,6,233,5,3,4,5,6,,4.5,4.25,
7,4,6,240,5,3,4,5,6,,4.5,4.75,
7,4,6,247,5,5,6,,,,5.5,5.75,
7,4,6,254,5,5,6,,,,5.5,5.75,
7,4,7,183,1,0,,,,,0,0,
7,4,7,191,1,1,,,,,1,1,
7,4,7,198,1,1,,,,,1,1,
7,4,7,205,1,1,2,,,,1.5,1.25,
7,4,7,213,1,1,2,3,,,2,1.75,
7,4,7,219,1,2,3,4,,,3,3.25,
7,4,7,226,1,2,3,4,5,,3.5,3.75,
7,4,7,233,1,5,6,,,,5.5,5.75,
7,4,7,240,1,5,6,,,,5.5,5.25,
7,4,7,247,1,5,6,,,,5.5,5.75,
7,4,7,254,1,5,6,,,,5.5,5.25,
7,4,7,170,2,0,,,,,0,0,
7,4,7,177,2,1,,,,,1,1,
7,4,7,183,2,1,,,,,1,1,
7,4,7,191,2,1,,,,,1,1,
7,4,7,198,2,1,2,,,,1.5,1.25,
7,4,7,205,2,2,,,,,2,2,
7,4,7,213,2,2,3,4,,,3,2.75,
7,4,7,219,2,2,3,4,,,3,3.5,
7,4,7,226,2,3,4,5,6,,4.5,4.25,
7,4,7,233,2,5,6,,,,5.5,5.25,
7,4,7,240,2,5,6,,,,5.5,5.25,
7,4,7,247,2,5,6,,,,5.5,5.75,
7,4,7,254,2,5,6,,,,5.5,5.75,
7,4,7,170,3,0,,,,,0,0,
7,4,7,177,3,1,,,,,1,1,
7,4,7,183,3,1,,,,,1,1,
7,4,7,191,3,1,,,,,1,1,
7,4,7,198,3,1,,,,,1,1,
7,4,7,205,3,2,,,,,2,2,
7,4,7,213,3,2,3,,,,2.5,2.5,
7,4,7,219,3,2,3,4,,,3,3.5,
7,4,7,226,3,3,4,,,,3.5,3.75,
7,4,7,233,3,3,4,5,,,4,4.5,
7,4,7,240,3,5,,,,,5,5,
7,4,7,247,3,5,6,,,,5.5,5.25,
7,4,7,254,3,5,6,,,,5.5,5.75,
7,4,7,170,4,0,,,,,0,0,
7,4,7,177,4,1,,,,,1,1,
7,4,7,183,4,1,,,,,1,1,
7,4,7,191,4,1,,,,,1,1,
7,4,7,198,4,1,2,,,,1.5,1.25,
7,4,7,205,4,2,,,,,2,2,
7,4,7,213,4,1,,,,,1,1,
7,4,7,219,4,2,,,,,2,2,
7,4,7,226,4,3,4,,,,3.5,3.75,
7,4,7,233,4,3,4,5,,,4,4,
7,4,7,240,4,4,5,,,,4.5,4.75,
7,4,7,247,4,4,5,6,,,5,5.25,
7,4,7,254,4,5,6,,,,5.5,5.75,
7,4,7,170,5,0,,,,,0,0,
7,4,7,177,5,1,,,,,1,1,
7,4,7,183,5,1,,,,,1,1,
7,4,7,191,5,1,,,,,1,1,
7,4,7,198,5,1,2,,,,1.5,1.25,
7,4,7,205,5,2,,,,,2,2,
7,4,7,213,5,2,3,,,,2.5,2.5,
7,4,7,219,5,2,3,,,,2.5,2.75,
7,4,7,226,5,3,4,5,,,4,4,
7,4,7,233,5,5,6,,,,5.5,5.25,
7,4,7,240,5,5,6,,,,5.5,5.25,
7,4,7,247,5,5,6,,,,5.5,5.5,
7,4,7,254,5,5,6,,,,5.5,5.75,
7,4,8,170,1,0,,,,,0,0,
7,4,8,177,1,1,,,,,1,1,
7,4,8,183,1,1,,,,,1,1,
7,4,8,191,1,1,,,,,1,1,
7,4,8,198,1,2,,,,,2,2,
7,4,8,205,1,2,3,,,,2.5,2.25,
7,4,8,213,1,2,3,4,,,3,3.5,
7,4,8,219,1,3,4,,,,3.5,3.5,
7,4,8,226,1,3,4,5,6,,4.5,5,
7,4,8,233,1,3,4,5,6,,4.5,5.25,
7,4,8,240,1,5,6,,,,5.5,5.5,
7,4,8,247,1,5,6,,,,5.5,5.5,
7,4,8,254,1,6,,,,,6,6,
7,4,8,170,2,0,,,,,0,0,
7,4,8,177,2,1,,,,,1,1,
7,4,8,183,2,1,,,,,1,1,
7,4,8,191,2,1,2,,,,1.5,1.25,
7,4,8,198,2,1,2,3,,,2,2,
7,4,8,205,2,2,3,,,,2.5,2.25,
7,4,8,213,2,2,3,4,,,3,3.5,
7,4,8,219,2,3,4,,,,3.5,3.75,
7,4,8,226,2,3,4,5,,,4,4.5,
7,4,8,233,2,3,4,5,6,,4.5,4.5,
7,4,8,240,2,5,6,,,,5.5,5.25,
7,4,8,247,2,5,6,,,,5.5,5.5,
7,4,8,254,2,5,6,,,,5.5,5.75,
7,4,8,170,3,0,,,,,0,0,
7,4,8,177,3,1,2,,,,1.5,1.25,
7,4,8,183,3,1,2,,,,1.5,1.5,
7,4,8,191,3,2,3,,,,2.5,2.25,
7,4,8,198,3,2,3,,,,2.5,2.75,
7,4,8,205,3,3,4,,,,3.5,3.25,
7,4,8,213,3,3,4,,,,3.5,3.75,
7,4,8,219,3,3,4,5,,,4,4.25,
7,4,8,226,3,3,4,5,6,,4.5,5.25,
7,4,8,233,3,5,6,,,,5.5,5.75,
7,4,8,240,3,5,6,,,,5.5,5.75,
7,4,8,247,3,5,6,,,,5.5,5.75,
7,4,8,254,3,5,6,,,,5.5,5.75, 
7,4,8,170,4,0,,,,,0,0, 
7,4,8,177,4,1, ,,,,1,1,
7,4,8,183,4,1,,,,,1,1,
7,4,8,191,4,1,,,,,1,1,
7,4,8,198,4,1,2,,,,1.5,1.25,
7,4,8,205,4,2,3,,,,2.5,2.25,
7,4,8,213,4,2,3,4,,,3,3.25,
7,4,8,219,4,2,3,4,,,3,3.5,
7,4,8,226,4,3,4,5,,,4,4.25,
7,4,8,233,4,3,4,5,,,4,4.75,
7,4,8,240,4,5,6,,,,5.5,5.25,
7,4,8,247,4,5,6,,,,5.5,5.25,
7,4,8,254,4,5,6,,,,5.5,5.25,
7,4,8,170,5,0,,,,,0,0,
7,4,8,177,5,1,,,,,1,1,
7,4,8,183,5,1,,,,,1,1,
7,4,8,191,5,1,,,,,1,1,
7,4,8,198,5,2,,,,,2,2,
7,4,8,205,5,2,3,,,,2.5,2.5,
7,4,8,213,5,2,3,4,,,3,3.25,
7,4,8,219,5,3,4,,,,3.5,3.5,
7,4,8,226,5,3,4,5,,,4,4.5,
7,4,8,233,5,5,6,,,,5.5,5.25,
7,4,8,240,5,5,6,,,,5.5,5.75,
7,4,8,247,5,5,6,,,,5.5,5.75,
7,4,8,254,5,5,6,,,,5.5,5.75,
7,4,9,177,1,0,,,,,0,0,
7,4,9,183,1,1,,,,,1,1,
7,4,9,191,1,1,,,,,1,1,
7,4,9,198,1,1,,,,,1,1,
7,4,9,205,1,1,2,,,,1.5,1.5,
7,4,9,213,1,2,,,,,2,2,
7,4,9,219,1,2,3,,,,2.5,2.25,
7,4,9,226,1,3,4,,,,3.5,3.5,
7,4,9,233,1,3,4,5,6,,4.5,4.5,
7,4,9,240,1,5,,,,,5,5,
7,4,9,247,1,5,6,,,,5.5,5.5,
7,4,9,254,1,5,6,,,,5.5,5.75,
7,4,9,170,2,0,,,,,0,0,
7,4,9,177,2,1,,,,,1,1,
7,4,9,183,2,1,,,,,1,1,
7,4,9,191,2,1,,,,,1,1,
7,4,9,198,2,1,,,,,1,1,
7,4,9,205,2,2,,,,,2,2,
7,4,9,213,2,2,3,,,,2.5,2.5,
7,4,9,219,2,2,3,4,,,3,3,
7,4,9,226,2,3,4,5,,,4,4.75,
7,4,9,233,2,5,6,,,,5.5,5.5,
7,4,9,240,2,5,6,,,,5.5,5.75,
7,4,9,247,2,5,6,,,,5.5,5.75,
7,4,9,254,2,6,,,,,6,6,
7,4,9,177,3,0,,,,,0,0,
7,4,9,183,3,1,,,,,1,1,
7,4,9,191,3,1,,,,,1,1,
7,4,9,198,3,1,,,,,1,1,
7,4,9,205,3,2,,,,,2,2,
7,4,9,213,3,2,3,,,,2.5,2.5,
7,4,9,219,3,3,4,,,,3.5,3.5,
7,4,9,226,3,3,4,5,,,4,4.5,
7,4,9,233,3,5,6,,,,5.5,5.5,
7,4,9,240,3,5,6,,,,5.5,5.5,
7,4,9,247,3,5,6,,,,5.5,5.75,
7,4,9,254,3,5,6,,,,5.5,5.75,
7,4,9,170,4,0,,,,,0,0,
7,4,9,177,4,1,,,,,1,1,
7,4,9,183,4,1,,,,,1,1,
7,4,9,191,4,1,,,,,1,1,
7,4,9,198,4,1,,,,,1,1,
7,4,9,205,4,2,,,,,2,2,
7,4,9,213,4,2,3,,,,2.5,2.5,
7,4,9,219,4,2,3,,,,2.5,2.5,
7,4,9,226,4,3,4,5,,,4,4,
7,4,9,233,4,5,6,,,,5.5,5.25,
7,4,9,240,4,5,,,,,5,5,
7,4,9,247,4,5,6,,,,5.5,5.75,
7,4,9,254,4,5,6,,,,5.5,5.75,
7,4,9,183,5,0,,,,,0,0,
7,4,9,191,5,1,,,,,1,1,
7,4,9,198,5,1,,,,,1,1,
7,4,9,205,5,2,,,,,2,2,
7,4,9,213,5,2,3,,,,2.5,2.25,
7,4,9,219,5,2,3,,,,2.5,2.75,
7,4,9,226,5,3,4,5,,,4,4.5,
7,4,9,233,5,5,,,,,5,5,
7,4,9,240,5,5,6,,,,5.5,5.25,
7,4,9,247,5,5,6,,,,5.5,5.5,
7,4,9,254,5,5,6,,,,5.5,5.75,
7,4,10,170,1,0,,,,,0,0,
7,4,10,177,1,1,,,,,1,1,
7,4,10,183,1,1,,,,,1,1,
7,4,10,191,1,1,,,,,1,1,
7,4,10,198,1,2,,,,,2,2,
7,4,10,205,1,2,3,,,,2.5,2.5,
7,4,10,213,1,3,4,,,,3.5,3.5,
7,4,10,219,1,3,4,,,,3.5,3.75,
7,4,10,226,1,3,4,5,,,4,4.25,
7,4,10,233,1,5,6,,,,5.5,5.25,
7,4,10,240,1,5,6,,,,5.5,5.75,
7,4,10,247,1,5,6,,,,5.5,5.75,
7,4,10,254,1,5,6,,,,5.5,5.75,
7,4,10,177,2,0,,,,,0,0,
7,4,10,183,2,1,,,,,1,1,
7,4,10,191,2,1,,,,,1,1,
7,4,10,198,2,1,2,,,,1.5,1.5,
7,4,10,205,2,2,3,,,,2.5,2.25,
7,4,10,213,2,2,3,4,,,3,3.5,
7,4,10,219,2,3,4,,,,3.5,3.75,
7,4,10,226,2,3,4,5,,,4,4.75,
7,4,10,233,2,5,6,,,,5.5,5.5,
7,4,10,240,2,5,6,,,,5.5,5.75,
7,4,10,247,2,5,6,,,,5.5,5.75,
7,4,10,254,2,5,6,,,,5.5,5.75,
7,4,10,163,3,0,,,,,0,0,
7,4,10,170,3,1,,,,,1,1,
7,4,10,177,3,1,,,,,1,1,
7,4,10,183,3,1,,,,,1,1,
7,4,10,191,3,1,,,,,1,1,
7,4,10,198,3,1,2,,,,1.5,1.75,
7,4,10,205,3,2,3,,,,2.5,2.25,
7,4,10,213,3,2,3,4,,,3,3.5,
7,4,10,219,3,2,3,4,,,3,4,
7,4,10,226,3,3,4,5,,,4,5.75,
7,4,10,233,3,5,6,,,,5.5,5.25,
7,4,10,240,3,5,6,,,,5.5,5.5,
7,4,10,247,3,5,6,,,,5.5,5.75,
7,4,10,254,3,5,6,,,,5.5,5.75,
7,4,10,177,4,0,,,,,0,0,
7,4,10,183,4,1,,,,,1,1,
7,4,10,191,4,1,,,,,1,1,
7,4,10,198,4,1,2,,,,1.5,1.25,
7,4,10,205,4,2,,,,,2,2,
7,4,10,213,4,2,3,4,,,3,3.5,
7,4,10,219,4,3,4,,,,3.5,3.5,
7,4,10,226,4,3,4,5,6,,4.5,5,
7,4,10,233,4,5,6,,,,5.5,5.75,
7,4,10,240,4,5,6,,,,5.5,5.75,
7,4,10,247,4,5,6,,,,5.5,5.75,
7,4,10,254,4,5,6,,,,5.5,5.75,
7,4,10,170,5,0,,,,,0,0,
7,4,10,177,5,1,,,,,1,1,
7,4,10,183,5,1,,,,,1,1,
7,4,10,191,5,1,,,,,1,1,
7,4,10,198,5,2,,,,,2,2,
7,4,10,205,5,2,3,,,,2.5,2.25,
7,4,10,213,5,2,3,4,,,3,3,
7,4,10,219,5,3,4,,,,3.5,3.75,
7,4,10,226,5,3,4,5,,,4,4.5,
7,4,10,233,5,5,6,,,,5.5,5.75,
7,4,10,240,5,5,6,,,,5.5,5.75,
7,4,10,247,5,6,,,,,6,6,
